id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description,listers
138371175,https://www.realestate.com.au/sold/property-house-nsw-coniston-138371175,Coniston,NSW,2500,71 Bridge Street,"71 Bridge Street, Coniston, NSW 2500",house,985000,4.0,1.0,1.0,,,1081.0,m²,FLVFJQ,Belle Property - Illawarra,0242280888,,18 Feb 2022,"Awash with natural light, this freestanding brick veneer home provides the perfect starting point for the young couple or family.  Presented in original condition and boasting a spacious living zone plus dedicated kitchen/dining, a versatile under-house workshop and lush tree-lined outlooks to the rear, little vision is required to see the vast potential on offer.  The peaceful city-fringe address adds an extra dimension of lifestyle appeal, only minutes from quality schools and Figtree Grove, Coniston's dog-friendly beach and local parks, shops and transport.<br/><br/>-  Inspiring blank canvas ready to renovate, rebuild or redevelop (STCA)<br/>-  Well-planned interior layout flows over a generous single level<br/>-  Basic eat-in kitchen with breakfast bench and air-conditioning unit<br/>-  Sundrenched backyard basks in the private, leafy green setting<br/>-  Main bed with built-in robe, neat bathroom with bathtub plus shower<br/>-  Large separate laundry, oversized garage, deep north-facing block<br/>-  Easy access to childcare, TIGS and CBD; five-minute walk to station","[{'id': '243061', 'name': 'Nicole Kay', 'agent_id': 'f191ba7c-7110-4651-b54b-c9a113bc9152', 'job_title': 'Principal & Licensee', 'url': 'https://www.realestate.com.au/agent/nicole-kay-243061?cid={cid}', 'phone': None, 'email': None}, {'id': '243051', 'name': 'Darren Kay', 'agent_id': 'f62239b1-8ced-4df2-946b-28c55b67a08e', 'job_title': 'Principal', 'url': 'https://www.realestate.com.au/agent/darren-kay-243051?cid={cid}', 'phone': None, 'email': None}]"
137349898,https://www.realestate.com.au/sold/property-apartment-nsw-randwick-137349898,Randwick,NSW,2031,8D/8 Bligh Place,"8D/8 Bligh Place, Randwick, NSW 2031",apartment,970000,2.0,1.0,1.0,,,-1.0,,NJFILS,Century 21 Prestige Properties - Rozelle,0298101600,,18 Feb 2022,"Situated on level 8 of the 'San Remo' complex in a quiet and leafy cul-de-sac, this spacious and bright apartment adjoins Fred Hollows Reserve and offers a great outlook from the balcony and living room.<br/><br/>Enjoy all the perks of this location with easy access to bus services for the beaches or into the CBD, walking distance to Frenchman's Road's village hub and a short walk to Clovelly village.<br/><br/>This is a unique opportunity to purchase a large two bedroom apartment with parking and south facing balcony currently leased for $550.00 per week.<br/><br/>Property Features:<br/>- Top floor location, bright interiors with large windows<br/>- 2 large bedrooms, both with built-in wardrobes<br/>- Spacious open plan living and dining areas<br/>- Private South facing balcony with open leafy outlook and water glimpses<br/>- Full size functional kitchen<br/>- Large bathroom with separate bath<br/>- Internal laundry, linen cupboard and ceiling fans<br/>- Registered parking space<br/>- Complex facilities inc: outdoor pool, lift access, leafy common gardens and visitor parking<br/>- Total Size on title 95.4m2<br/><br/>OUTGOINGS:<br/>Strata $1334.83 p/q<br/>Council $394.10 p/q<br/>Water $150.99 p/q","[{'id': '1145247', 'name': 'Jhonny Amorim', 'agent_id': None, 'job_title': 'Principal and Licensee', 'url': 'https://www.realestate.com.au/agent/jhonny-amorim-1145247?cid={cid}', 'phone': None, 'email': None}]"
138356739,https://www.realestate.com.au/sold/property-house-nsw-port+macquarie-138356739,Port Macquarie,NSW,2444,23 The Sanctuary Close,"23 The Sanctuary Close, Port Macquarie, NSW 2444",house,952000,3.0,2.0,2.0,,,465.0,m²,YCNIYS,McGrath - Port Macquarie,0265893777,,18 Feb 2022,"In its unique setting, opposite parklands with no immediate rear neighbours, this wonderfully engaging home tastefully harmonises contemporary elegance with French provincial charm; immaculately presented, it's a haven of comfort, sophistication and style.<br/><br/>- Visually beautiful home, set within manicured surrounds<br/>- Sunlit interiors impress; French doors, plantation shutters<br/>- Three oversized bedrooms, generous master on entry level<br/>- Walk-in master robe, stunning tandem contemporary ensuite<br/>- Handy powder room, state-of-the-art upstairs bathroom <br/>- Gourmet stone kitchen overlooks broad air conditioned living<br/>- Family or casual dining space, second living area upstairs<br/>- Interiors flow via genuine French Doors to alfresco terraces<br/>- Double garaging with drive through access to rear gardens<br/>- Premium home, minutes to shops, golf, Lighthouse Beach, CBD","[{'id': '1690238', 'name': 'David Geary', 'agent_id': None, 'job_title': 'Licensed Sales Agent', 'url': 'https://www.realestate.com.au/agent/david-geary-1690238?cid={cid}', 'phone': None, 'email': None}, {'id': '1657134', 'name': 'Nathan Owen', 'agent_id': None, 'job_title': 'Licensed Sales Agent', 'url': 'https://www.realestate.com.au/agent/nathan-owen-1657134?cid={cid}', 'phone': None, 'email': None}]"
137829566,https://www.realestate.com.au/sold/property-unit-nsw-manly-137829566,Manly,NSW,2095,12A/84A Darley Road,"12A/84A Darley Road, Manly, NSW 2095",unit,950000,1.0,1.0,0.0,,,-1.0,,CUNBAL,Cunninghams - Northern Beaches,0299497077,,18 Feb 2022,"FIND. An idyllic first home or fabulous investment, this character garden apartment enjoys a leafy ground floor setting in the beautiful Art Deco 'Karoon' building on Manly's exclusive Eastern Hill, just a short walk from the vibrant heart of this world-famous seaside locale. <br/><br/>LOVE. Thoughtfully and stylishly renovated, with plenty of built-in storage including a pull-down dining table that folds neatly out of sight, this charming apartment is graced with hallmark features of its Art Deco heritage, including high ceilings, polished floorboards and timber sash windows. <br/>- Garden apartment with near-level access and private outdoor terrace<br/>- Beautifully-maintained Art Deco character building with large common courtyard garden <br/>- Clever concealed storage throughout<br/>- Contemporary kitchen with stainless steel benchtops, Smeg oven and gas cooktop <br/>- Light-filled bedroom with large double window and garden outlook <br/>- Stylish renovated bathroom with timber vanity <br/>- Light and airy living space opening out to garden <br/>- Internal laundry <br/><br/>LIVE. This charming character home offers easy access to all the lifestyle attractions of this exclusive and ever-popular area. City ferries, buses and Manly Wharf, with its varied selection of lively bars, cafes and restaurants are all just a short walk away. Manly, Fairy Bower, Shelley and Little Manly beaches are all within walking distance while nearby North Head offers stunning harbour views and beautiful coastal bushwalks. <br/><br/><br/>RATES/SIZE:<br/>Water rates: Approx $150 pq<br/>Council rates: Approx $366 pq<br/>Strata levies: Approx $740 pq<br/>Size: Approx 43 sqm<br/><br/>ABOUT THE AREA<br/><br/>Local Transport:<br/>- Buses to city CBD, Westfield Warringah Mall and surrounds<br/>- Manly Wharf ferries to Circular Quay<br/><br/>Shopping:<br/>- Manly Wharf restaurants and bars<br/>- Manly Corso shops, restaurants, cafes and bars<br/><br/>Schools:<br/>- Manly Village Public School<br/>- Mackellar Girls Campus<br/>- Balgowlah Boys Campus<br/><br/>WHAT THE OWNER LOVES:<br/>- We love the period character of this beautiful old building and the garden setting makes it a beautiful place to live<br/>- Having our own private outdoor area to sit with a coffee or a glass of wine is lovely<br/>- The location offers such a great lifestyle with an easy walk to the ferry and into Manly, and with Little Manly and Shelley beaches close by<br/><br/><br/>Covid-19 Information: Please ensure you have read and understand our most up to date Covid-19 safety guidelines and conditions of entry to our offices and open homes. Please click the following link, or search ""Covid"" on our blog, for full details: https://bit.ly/Covid10Jan22<br/><br/>Disclaimer: Whilst every effort has been made to ensure the accuracy and thoroughness of the information provided to you in our marketing material, we cannot guarantee the accuracy of the information provided by our Vendors, and as such, Cunninghams makes no statement, representation or warranty, and assumes no legal liability in relation to the accuracy of the information provided. Interested parties should conduct their own due diligence in relation to each property they are considering purchasing. All photographs, maps and images are representative only, for marketing purposes.        ","[{'id': '645711', 'name': 'Georgi Bates', 'agent_id': 'e612e914-a4ea-40d2-8032-32399f1f2413', 'job_title': 'Partner, Residential Sales', 'url': 'https://www.realestate.com.au/agent/georgi-bates-645711?cid={cid}', 'phone': None, 'email': None}, {'id': '2492222', 'name': 'Chris Nicholls', 'agent_id': 'af876b1f-88e8-41c1-b72b-a470131ec6c0', 'job_title': 'Residential Sales', 'url': 'https://www.realestate.com.au/agent/chris-nicholls-2492222?cid={cid}', 'phone': None, 'email': None}]"
138311530,https://www.realestate.com.au/sold/property-house-nsw-woy+woy-138311530,Woy Woy,NSW,2256,24 Dunalban Avenue,"24 Dunalban Avenue, Woy Woy, NSW 2256",house,950000,3.0,1.0,1.0,,,-1.0,,WIPWOY,Wilsons Estate Agency - Woy Woy ,0243442511,,18 Feb 2022,"Situated in a quiet street within close proximity to Woy Woy shops & station is this perfect investment opportunity. The main residence features 3 bedrooms (2 of which have built in robes), an open plan living area which then flows onto a covered entertaining area. The back flat which has it's own access via the rear lane features 1 bedroom with built in robe, open plan living / dining & also a carport. Other key features include:<br/>- Current combined rental return of $750 per week<br/>- Both properties have their own access<br/>- Approximately 8 minutes to Umina Beach<br/>- Approximately 15 minutes to M1<br/>- Split system air conditioning<br/>- Great investment opportunity with excellent tenants in place<br/>For all enquiries please contact Ben Crain 0405 961 131.","[{'id': '246701', 'name': 'Ben Crain', 'agent_id': '25c74527-f2c2-4cf1-836b-4b34510010e5', 'job_title': 'Sales Agent', 'url': 'https://www.realestate.com.au/agent/ben-crain-246701?cid={cid}', 'phone': None, 'email': None}, {'id': '2702466', 'name': 'Caleb Walton', 'agent_id': '4f192b03-a285-4eb6-a1ee-3dc3d77370dc', 'job_title': 'Sales Associate', 'url': 'https://www.realestate.com.au/agent/caleb-walton-2702466?cid={cid}', 'phone': None, 'email': None}]"
137900518,https://www.realestate.com.au/sold/property-house-nsw-prestons-137900518,Prestons,NSW,2170,19 Dalmeny Drive,"19 Dalmeny Drive, Prestons, NSW 2170",house,938000,4.0,3.0,2.0,,,-1.0,,HRXGDD,J Nguyen Property Agents - CANLEY VALE,0433227544,,18 Feb 2022,"A beautiful double storey family home sitting in a commanding position which offers an opportunity to operate a business from home, located in the highly sought San Marino Estate positioned only a short drive away from local shops, a wide selection of quality schools and colleges, Edmondson Park Town Centre and providing easy access to the Camden Valley Highway. <br/><br/>This stunning family home offers a versatile floor plan, a convenient lifestyle and features quality inclusions such as: <br/><br/>• Four generously sized bedrooms with built in wardrobes + ensuite to Master bedroom<br/>• Formal Lounge and Open Living and Dining<br/>• Under roof Al-Fresco for Entertaining <br/>• Well kept kitchen with stone benchtops, stainless steel appliances and quality timber cabinetry <br/>• Ducted Air-conditioning<br/>• Double Lock up Garage<br/><br/>Disclaimer:<br/><br/>J Nguyen Property believe that all information provided/contained herein be true and correct to the best of our ability and in no way misleading. Purchasers however are all advised to carry out their own enquiries and relevant searches.<br/><br/>All COVID health guidelines will be adhered to during inspections <br/><br/>View: by appointment<br/>Contact: Johnny  0433 227 544  Jason 0478 684 380 or Tyrone 0438 885 453<br/>We ask that you kindly wear your mask upon entry. Lets beat COVID together.","[{'id': '2691582', 'name': 'Jason Nguyen', 'agent_id': None, 'job_title': 'Sales Associate', 'url': 'https://www.realestate.com.au/agent/jason-nguyen-2691582?cid={cid}', 'phone': None, 'email': None}, {'id': '2134386', 'name': 'Johnny Nguyen', 'agent_id': '643a0335-a5f5-4d26-aa59-d7c9404fa1ba', 'job_title': 'Director/Licensee in charge', 'url': 'https://www.realestate.com.au/agent/johnny-nguyen-2134386?cid={cid}', 'phone': None, 'email': None}]"
138370763,https://www.realestate.com.au/sold/property-apartment-nsw-wahroonga-138370763,Wahroonga,NSW,2076,102/2C Munderah Street,"102/2C Munderah Street, Wahroonga, NSW 2076",apartment,930000,2.0,2.0,1.0,,,-1.0,,XRWTUR,Ray White Upper North Shore -   ,(02)94499066,,18 Feb 2022,"Escape from the world in this brilliant apartment that delivers rare buying, enjoying a ground floor north east corner position in 'Lexington's' G block. It nestles right at the back of the complex enjoying a whisper quiet ambience and providing a spacious and stylish lifestyle retreat. Enjoying level access from the street, enhanced by an inspired floorplan that includes an immense fully screened wraparound courtyard. Exceptionally well presented with quality appointments, the apartment forges a close connection with nature, swathed in greenery and established gardens. This is a sensational combination of tranquillity and convenience within walking distance of bus services, elite schools, the rail and village.<br/><br/>Accommodation Features:<br/><br/>* Easy level access, high ceilings, long entry hallway<br/>* Spacious free flowing and open plan living and dining<br/>* Banks of sliders open the interiors to the courtyards<br/>* Well-appointed stone kitchen, European appliances, a/c<br/>* Privately placed bedroom suites<br/>* Master with ensuite and walk-in robe, two modern baths<br/>* Internal laundry, secure video intercom, storage cupboards<br/><br/>External Features:<br/><br/>* Impressive fully fenced and screened wraparound courtyard<br/>* Perfect north east corner position<br/>* Secure car space and storage cage<br/>* Exceptionally well maintained complex surrounded by greenery<br/>* Well-appointed gymnasium, common function room<br/>* Ample visitor parking<br/><br/>Location Benefits:<br/><br/>* 200m to Knox Grammar<br/>* 500m to the N90 City and Hornsby bus services<br/>* 550m to The Glade Reserve<br/>* 550m to Wahroonga station and village<br/>* 750m to Abbotsleigh<br/>* 800m to Warrawee station<br/>* 850m to Warrawee Public School<br/><br/><br/>Contact<br/>Dom Maxwell 0434 537 577<br/><br/><br/>Disclaimer: All information contained herein is gathered from sources we deem to be reliable. However, we cannot guarantee its accuracy.","[{'id': '2285214', 'name': 'Domenic Maxwell', 'agent_id': '8205db9f-3a1a-4fa4-bc7f-c96d6443af13', 'job_title': 'Sales', 'url': 'https://www.realestate.com.au/agent/domenic-maxwell-2285214?cid={cid}', 'phone': None, 'email': None}, {'id': '2723282', 'name': 'Tim Mattinson', 'agent_id': None, 'job_title': 'Sales Associate to Dom Maxwell', 'url': 'https://www.realestate.com.au/agent/tim-mattinson-2723282?cid={cid}', 'phone': None, 'email': None}]"
138429199,https://www.realestate.com.au/sold/property-house-nsw-oakhurst-138429199,Oakhurst,NSW,2761,10 & 10A Florian Grove,"10 & 10A Florian Grove, Oakhurst, NSW 2761",house,925000,6.0,2.0,4.0,,,558.5,m²,CSEGKD,Ray White Quakers Hill - The Tesolin Group,0286622763,,18 Feb 2022,"Owner and Principal of Ray White Quakers Hill - The Tesolin Group - Josh Tesolin is proud to introduce this rare 4 bedroom single level house with a council approved 2 bedroom detached granny flat to the market for sale. On a 558.5sqm block featuring immaculate indoor and outdoor entertaining spaces, it makes this home perfect for your family to move into. Catering to all buyers - first home buyer, downsizer or investor. Ray White Quakers Hill - The Tesolin Group welcomes you home.<br/><br/>Features include:<br/><br/>- Landscaped front and backyard<br/>- Oversized front living room upon entry<br/>- 4 Great sized bedrooms for the growing family in the main house<br/>- Functional bathroom with oversized shower<br/>- Kitchen in the center of the home with ample cupboard space<br/>- Dining off the kitchen<br/>- Huge undercover colorbond pergola<br/>- Side access with drive through garage/huge shed <br/><br/> Granny flat includes<br/>- Open plan lounge and dining room<br/>- Near new kitchen with modern appliances<br/>- Grassed yard, seperate access and undercover pergola<br/>- Separately metered <br/>- Ample off street parking<br/><br/><br/>CALL Owner and Principal of Ray White Quakers Hill Josh Tesolin on 0422 193 423<br/><br/>Disclaimer: The above information has been gathered from sources that we believe are reliable. However, we cannot guarantee the accuracy of this information and nor do we accept responsibility for its accuracy. Any interested parties should rely on their own enquiries and judgment to determine the accuracy of this information for their own purposes. Images are for illustrative and design purposes only and do not represent the final product or finishes.","[{'id': '2559826', 'name': 'Josh Tesolin', 'agent_id': '55adadf5-1ef9-4098-91a8-83191b4d2905', 'job_title': 'Owner & Principal', 'url': 'https://www.realestate.com.au/agent/josh-tesolin-2559826?cid={cid}', 'phone': None, 'email': None}, {'id': '2606638', 'name': 'Luke Harrison', 'agent_id': None, 'job_title': 'Sales Agent', 'url': 'https://www.realestate.com.au/agent/luke-harrison-2606638?cid={cid}', 'phone': None, 'email': None}]"
138417031,https://www.realestate.com.au/sold/property-house-nsw-lalor+park-138417031,Lalor Park,NSW,2147,3 Wonga Road,"3 Wonga Road, Lalor Park, NSW 2147",house,925000,3.0,1.0,1.0,,,569.1,m²,XCESEV,Century 21 - John Ross Combined,0298312622,,18 Feb 2022,"Enjoy this beautiful home as all the hard work has been done.<br/><br/>*	Remodeled 3-bedroom brick home<br/>*	Appealing, quiet, quality street close to Kings Langley<br/>*	Freshly painted with new flooring throughout<br/>*	Large open plan open living space<br/>*	All 3 bedrooms are doubles<br/>*	New stove and new dishwasher<br/>*	Bathroom has been remodeled, floor to ceiling tiles and 2nd toilet<br/>*	1 x air-conditioner<br/>*	After market windows<br/>*	Fully fenced yard<br/>*	Full concrete driveway<br/>*	Lock up garage<br/>*	26 solar panels<br/><br/>Walk to Vardy's Road primary school and there's room for a granny flat.  <br/><br/>Owner has spent $1,000's making this home very comfortable and ready to move in to. This is a must inspect.<br/><br/>We've been rated No.1 by CANSTAR BLUE.<br/><br/>Land Size: 569.1sqm<br/>Potential Rent: $440.00 per week<br/><br/>*All inspections of this property are conducted under Covid 19 restrictions and requirements*<br/>","[{'id': '71351', 'name': 'Penny Stylianou', 'agent_id': '68aa6680-c8c9-41da-bec7-f89c2daef43a', 'job_title': 'Sales Agent / Director', 'url': 'https://www.realestate.com.au/agent/penny-stylianou-71351?cid={cid}', 'phone': None, 'email': None}, {'id': '71350', 'name': 'Ross Angood', 'agent_id': 'ee814953-6c8d-46f9-960c-6ccb1ced6422', 'job_title': 'Sales Agent / Director', 'url': 'https://www.realestate.com.au/agent/ross-angood-71350?cid={cid}', 'phone': None, 'email': None}]"
137961466,https://www.realestate.com.au/sold/property-duplex+semi-detached-nsw-schofields-137961466,Schofields,NSW,2762,16 Bosco Place,"16 Bosco Place, Schofields, NSW 2762",duplex-semi-detached,917000,4.0,2.0,1.0,,,271.0,m²,UJKRSM,Amit Kumar Property,0288964336,,18 Feb 2022,"Positioned in one of Schofield's best pockets and located on the high side of the street on a cul-de-sac, within a 10-minute walking distance to Schofields Train Station and the brand new Schofields Village, this tastefully renovated home is ideal for you and your family.<br/><br/>Built onto a 271sqm approx. block of land, this home boasts a flexible and spacious layout with a dynamic open plan living and dining area, that flow seamlessly through sliding doors onto the grassed backyard. The kitchen presents with high quality inclusions with quality appliances, a wraparound breakfast bar, as well as ample storage.<br/><br/>The outdoor entertaining area, is ideal for those who love spending time with their loved ones, boasting a private and spacious area, complete with decking and a level grassed area, perfect for the kids to play in. Another part of the home which you are sure to love is the gym, office, garage retreat which presents you with the option of utilising the space however you'd like.<br/><br/>Other features you will love about the home:<br/>- Brand New Ducted Air Conditioning Installed<br/>- High quality construction<br/>- Four great sized bedrooms, with built-in robes and ceiling fans in all rooms<br/>- LED downlights installed throughout the home<br/>- Beautifully manicured and well maintained front and back gardens<br/>- Timber flooring downstairs<br/>- School Catchment Galungara Public School<br/>- Strata $379 per quarter<br/>- Land size 271sqm approx<br/><br/>Set in the most sought-after location in Schofields, in a short proximity to local schools, parks, Schofields Train Station, Tallawong Metro Station as well as the brand new Schofields Village opening on December 1st, this immaculate home is the one you've been waiting for. For any further questions and inquiries, please contact Amit Kumar on 0422 256 468 or Neeraj Mehta on 0402 004 677<br/><br/>Disclaimer: This information is provided for general information purposes only and is based on information provided by the Seller and may be subject to change. Interested parties should place no reliance on it and should make their own independent inquiries","[{'id': '2227218', 'name': 'Amit Kumar', 'agent_id': '557722be-6561-4b0d-9aa3-83828f43fb77', 'job_title': 'Principal', 'url': 'https://www.realestate.com.au/agent/amit-kumar-2227218?cid={cid}', 'phone': None, 'email': None}, {'id': '2753302', 'name': 'Neeraj Mehta', 'agent_id': None, 'job_title': 'Elite Associate - Amit Kumar Property', 'url': 'https://www.realestate.com.au/agent/neeraj-mehta-2753302?cid={cid}', 'phone': None, 'email': None}]"
138427035,https://www.realestate.com.au/sold/property-villa-nsw-heathcote-138427035,Heathcote,NSW,2233,9/2-4 Strickland Street,"9/2-4 Strickland Street, Heathcote, NSW 2233",villa,917000,2.0,1.0,1.0,,,179.0,m²,TQDTIH,Pulse Property Agents - MIRANDA,0295254666,,18 Feb 2022,"In a convenient position desirable to downsizers, families and first home buyers alike, this beautifully presented villa features plantation shutters, fully renovated bathroom, fresh interiors, reverse cycle air-conditioning and a private entertainers courtyard which flows from the loungeroom. Ready to enjoy, it's ideally set within walking distance to Heathcote shops, schools & public transport. <br/><br/>- Situated at the front of the complex, easy access and single level<br/>- Kitchen with dishwasher, ample storage and breakfast bar<br/>- Sliding doors off loungeroom open to private courtyard with gardens and level lawn<br/>- Timber flooring throughout the living, dining and kitchen areas. <br/>- Two good sized bedrooms both with built in robes and ceiling fans<br/>- Renovated bathroom with floor to ceiling tiles, separate bath & high end fixtures<br/>- Automatic single lock up garage with internal access<br/>- A small and well maintained complex close to the National Park, transport & schools<br/><br/>Approximate Quarterly Outgoings:<br/>Council Rates: $348.10 | Water Rates: $224.84 | Strata: $590.60","[{'id': '1214119', 'name': 'Ben Pike', 'agent_id': '0dfe3c76-b52a-4610-8e63-f68cd028ac84', 'job_title': 'Director - Licensee', 'url': 'https://www.realestate.com.au/agent/ben-pike-1214119?cid={cid}', 'phone': None, 'email': None}, {'id': '2779930', 'name': 'Breanna Teuma', 'agent_id': None, 'job_title': '', 'url': 'https://www.realestate.com.au/agent/breanna-teuma-2779930?cid={cid}', 'phone': None, 'email': None}]"
138336358,https://www.realestate.com.au/sold/property-house-nsw-prestons-138336358,Prestons,NSW,2170,6 Gerroa Place,"6 Gerroa Place, Prestons, NSW 2170",house,915000,4.0,2.0,2.0,,,-1.0,,SOCLIV,Starr Partners - Liverpool,0296007555,,18 Feb 2022,"Established in a family friendly neighbourhood of the ever growing Prestons area, this 4 bedroom brick veneer home with 2 bathrooms and double lock up garage , which is sure to attract families and investors alike. This property is located in close proximity to local schools, Liverpool CBD buses and the newly built Preston's Shopping Village, as well as a short drive to Edmondson Park Train Station (T2 train line) and the impressive Ed Square Shopping Centre. This beautiful family home is move in ready or with a current rent return of $2259.52 per month, this property is a great addition to your growing investment portfolio.<br/><br/>Features include:<br/><br/>- 4 Bedrooms, all with built-ins<br/>- Ensuite to Main Bedroom with built-in and Walk-in robe<br/>- Separate lounge and dining areas<br/>- Laminated flooring in living areas & bedrooms<br/>- Large updated bathroom with floor to ceiling tiled walls<br/>- Spacious kitchen with plenty of cupboard space<br/>- Double lock up garage<br/>- Split System Air Conditioning<br/>- Currently rented for $2259.52 per month<br/><br/>- Preston's Shopping Village (0.56kms)<br/>- William Carey Christian School (0.86kms)<br/>- St Catherine of Siena Catholic Primary (0.99kms)<br/>- Dalmeny Public School (1.07kms)<br/>- John Edmondson High School (1.41kms)<br/>- Amity College (1.63kms)<br/>- Edmondson Park train Station (2.50kms)<br/>- Ed Square Shopping Centre (2.71kms)<br/>","[{'id': '104579', 'name': 'Gavin Belci', 'agent_id': 'b992c8f3-e32b-422c-9dd2-f9d43ee7d40a', 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/gavin-belci-104579?cid={cid}', 'phone': None, 'email': None}, {'id': '2880118', 'name': 'James Frendo', 'agent_id': None, 'job_title': 'Business Development Manager / Sales', 'url': 'https://www.realestate.com.au/agent/james-frendo-2880118?cid={cid}', 'phone': None, 'email': None}]"
203191982,https://www.realestate.com.au/sold/property-residential+land-nsw-malua+bay-203191982,Malua Bay,NSW,2536,31 Moorong Crescent,"31 Moorong Crescent, Malua Bay, NSW 2536",residential-land,900000,,,,,,2045.0,m²,QPUQBS,My Agent Team - BATEMANS BAY,0409719158,,18 Feb 2022,"Chance of a lifetime awaits. Build one dwelling or two. The option is yours.<br/><br/>This stunning, large block of land is set in an elevated position with a desirable North Easterly aspect in a highly sought-after suburb.<br/>Stunning oceans views and amazing sunrises are on offer and all a short stroll to shops and the patrolled beaches of Malua Bay.<br/><br/>Unique opportunity with DA approval for dual occupancy.<br/>The current owners have worked alongside PdD to create an architect-designed plan for a generous family home that takes advantage of ocean views. Start building your dream in 2022.<br/><br/>The elevated position offers spectacular ocean views.<br/>Generous 2045sqm parcel of land ready to build your dream home.<br/>DA approved dual occupancy. <br/>Town services are available.<br/>The site has been surveyed.<br/>Concept plans for a new dwelling.<br/><br/>Full information available on Factsheet. Available upon request. ","[{'id': '2316006', 'name': 'Megan Goucher', 'agent_id': None, 'job_title': 'Sales Associate', 'url': 'https://www.realestate.com.au/agent/megan-goucher-2316006?cid={cid}', 'phone': None, 'email': None}]"
138463743,https://www.realestate.com.au/sold/property-house-nsw-gorokan-138463743,Gorokan,NSW,2263,148 Marks Road,"148 Marks Road, Gorokan, NSW 2263",house,895000,4.0,2.0,1.0,,,679.0,m²,YFXTMJ,Ray White - Long Jetty,0243604360,,18 Feb 2022,"Recently renovated is this gorgeous home that has been tastefully updated throughout and perfectly presented. Located in a sought after pocket of Gorokan you will love the lake side lifestyle that this home delivers and in the summer months enjoy a dip in the ocean which is only a 10 minute drive away.<br/><br/>Main Features Include:<br/>• 4 good sized bedrooms with built in robes to 3 rooms and walk in robe to the master bedroom <br/>• 2 renovated bathrooms with en suite to the master bedroom<br/>• Single detached garage and workshop<br/>• Living areas comprise a generous sized open plan lounge room, and dining area off the kitchen plus a semi enclosed under cover deck and entertaining area <br/>• The kitchen has been renovated and centre's the home with plenty of storage space plus there is a butlers pantry<br/>• The yard is low maintenance and provides a great space for the kids and pets to run around<br/>• The in ground pool has been updated and is the perfect spot to relax on a hot summers day<br/>• Air conditioning<br/>• Landscaped gardens<br/>• Situated on a large 679m2 block <br/>• Granny Flat potential STCA <br/>Expected rent return $700 - $750 per week <br/><br/>All situated within close proximity to local schools and public transport plus around the corner to shops and cafes. Properties like this don't last long so come along to the open home or give Michael Melville a call for a private inspection.<br/>","[{'id': '1860666', 'name': 'Michael Melville', 'agent_id': 'f2008ab1-e509-4900-b927-12e90cf4df66', 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/michael-melville-1860666?cid={cid}', 'phone': None, 'email': None}, {'id': '2393794', 'name': 'Trent Vegter', 'agent_id': None, 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/trent-vegter-2393794?cid={cid}', 'phone': None, 'email': None}]"
