id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description,listers
138423575,https://www.realestate.com.au/property-house-nsw-gladesville-138423575,Gladesville,NSW,2111,2 Kennedy Street,"2 Kennedy Street, Gladesville, NSW 2111",house,,5.0,4.0,2.0,,,948.0,m²,IKYJGO,CobdenHayson - Lane Cove,0294277466,2022-02-26T09:00:00+11:00,,"Inspired by the grandeur of a luxurious Tuscan retreat, this manor-like residence rests amid landscaped grounds on a private 950sqm approx landholding overlooking the wide open expanse of Field of Mars Reserve. Wrapped in terraces and elegant Juliet balconies that bring in the light and air, the two-storey home offers a true sense of serenity with tranquil leafy outlooks from every room, a flexible five-bedroom layout and a choice of living areas. Soak up the sunshine and park views in the sun-drenched garden complete with a pool house and cabana bringing a resort-like feel that's perfect for both family living and entertaining on a grand scale.<br/><br/>- Manicured garden entry, 20m frontage, NW facing garden <br/>- 5 bedrooms in main house, 3 with built-ins, seperate study <br/>- Fully equipped pool house or studio retreat with wet bar<br/>- Main bedroom with a luxurious ensuite, double shower <br/>- Split level living and dining rooms, separate family room<br/>- Gourmet Provincial style Ilve gas kitchen with walk-in pantry <br/>- Casual living and dining opens to an entertainer's terrace <br/>- Resort-style gardens with a lush lawn, pool and bbq cabana<br/>- Double lock-up garage with huge storage and internal access <br/>- Jarrah floorboards, Juliet balconies, reverse air, solar power<br/>- 750m to Boronia Park village and Harris Farm Markets <br/>- Close to acres of lush nature reserve and renowned schools ","[{'id': '2856482', 'name': 'George Gialouris', 'agent_id': '7b18c308-9ad1-487b-9ab5-7a9cf3b9ed62', 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/george-gialouris-2856482?cid={cid}', 'phone': '0411706306', 'email': None}, {'id': '2465950', 'name': 'Peter Gordon', 'agent_id': '8d3ba53c-3882-4f98-a735-470c732b357d', 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/peter-gordon-2465950?cid={cid}', 'phone': '0410639989', 'email': None}]"
138422887,https://www.realestate.com.au/property-apartment-nsw-burwood-138422887,Burwood,NSW,2134,B709/39 Belmore Street,"B709/39 Belmore Street, Burwood, NSW 2134",apartment,,2.0,2.0,1.0,,,-1.0,,FJMFJL,All Seasons,0280416528,,,"Architecturally designed by the internationally renowned firm KannFinch, ""Burwood Grand"" reveals highly sophisticated urban living with landscaped podiums and tranquil gardens. Only minutes' walk to Burwood Plaza, Burwood Library, Burwood Public School, popular local eateries, Westfields, Medical Centres and Burwood Train Station.<br/><br/>What is important for you:<br/><br/>•Large dining & lounge area flowing out to sunny balcony<br/>•Two bedrooms with built-ins, master with ensuite, one of the bedroom access to balcony<br/>• Premium quality finishes including timber floors, stone kitchens with Miele appliances and ducted air-conditioning<br/>•Secured Building and video intercom<br/>• Security parking<br/>• A short stroll to Burwood train station, Westfield, restaurants and cafes<br/>• Stylish bathroom with marble feature wall and bath/shower<br/>• Near MLC, Burwood Public, Trinity, Meriden and Santa Sabina<br/>• Ready first home/investment attracts high rental returns<br/>• Burwood Plaza, Library and public school at your doorstep<br/><br/>Outgoings:<br/>Water: $164.45<br/>Council: $424<br/>Strata: $926.59<br/><br/>This amazing apartment offers you the ultimate lifestyle of comfort and convenience. Please contact Alex Zhang 0432 240 312 for more details and inspection.<br/><br/><br/>","[{'id': '2141454', 'name': 'Alex Zhang', 'agent_id': None, 'job_title': 'Principal & Creative Director', 'url': 'https://www.realestate.com.au/agent/alex-zhang-2141454?cid={cid}', 'phone': '0432240312', 'email': None}, {'id': '2732346', 'name': 'Olivia Zhu', 'agent_id': None, 'job_title': 'Business Development Manager', 'url': 'https://www.realestate.com.au/agent/olivia-zhu-2732346?cid={cid}', 'phone': '0280416528', 'email': None}]"
138567003,https://www.realestate.com.au/property-house-nsw-prospect-138567003,Prospect,NSW,2148,25/1 Myrtle Street,"25/1 Myrtle Street, Prospect, NSW 2148",house,,2.0,1.0,2.0,,,-1.0,,XLSMAR,Laing+Simmons -  Blacktown,0296781666,,,"Proudly presented by Hash Soultani and Peter Kwaramba from Laing and Simmons, this immaculate and spacious villa offers low maintenance living and is the perfect home for a young or growing family.<br/><br/>Located in close proximity to Blacktown Station, a collection of village shops, cafes and dining options. This excellent residence will appeal to investors, downsizers or young families. Just move in, settle down and enjoy!<br/><br/>Features:<br/><br/>+ Two spacious bedrooms two with built ins<br/>+ Modern well-appointed kitchen with gas cooking and stainless steel appliances <br/>+ Seamlessly flowing living and dining area<br/>+ Spacious bathroom<br/>+ Internal laundry with external access<br/>+ Single garage with storage space<br/><br/>Additional features: Split system air con throughout , NBN Connection, Timber Floorboards, ample backyard, visitor parking in complex<br/><br/><br/><br/>This property will be on everyone's list. Contact Premier Prospect real estate sales agent Hash Soultani  0451 627 488 or Peter Kwaramba 0405 544 546 to arrange your inspection today.<br/><br/><br/>Disclaimer: We have been furnished with the above information, however, Laing +Simmons Blacktown gives no guarantees, undertakings or warnings concerning the accuracy, completeness or up-to-date nature of the information provided. All interested parties are responsible for their own independent enquiries in order to determine whether or not this information is in fact accurate.<br/>less","[{'id': '2508018', 'name': 'Hash Soultani', 'agent_id': None, 'job_title': 'Sales Executive', 'url': 'https://www.realestate.com.au/agent/hash-soultani-2508018?cid={cid}', 'phone': '0451627488', 'email': None}, {'id': '2514418', 'name': 'Peter Kwaramba', 'agent_id': None, 'job_title': 'Business Development Manager', 'url': 'https://www.realestate.com.au/agent/peter-kwaramba-2514418?cid={cid}', 'phone': '0405544546', 'email': None}]"
138291914,https://www.realestate.com.au/property-house-nsw-jamisontown-138291914,Jamisontown,NSW,2750,2 Henderson Crescent,"2 Henderson Crescent, Jamisontown, NSW 2750",house,1100000.0,4.0,2.0,2.0,,,790.0,m²,XRXPEP,Property Central - Penrith,0247284000,,,"If you are an entertainer, looking to upsize or simply looking for a great family home then this immaculately maintained and presented 4-bedroom home is for you. The open floor plan and design throughout caters for varied family options featuring multiple living areas, a good-sized dining area and kitchen with stainless steel appliances and large double windows letting in lots of natural light. Featuring 4 bedrooms in the home which are well proportioned, and all come with built ins and ensuite to the main. Entertaining guests will come easy with this property, with a multiple enclosed and covered outdoor areas along with a flat grassed area which is ideal for the kids or family pet. The property is situated in the sought-after area of Jamisontown. All nestled on large 790 sqm corner block (approx.). This property won't last long on the market, contact Michael or Leonidas before it's too late! <br/><br/>* Multiple living areas<br/>* Timber floors and downlights throughout<br/>* Reverse cycle air conditioning to living area <br/>* Perfectly positioned on a 790 sqm corner block (approx.)<br/><br/><br/><br/><br/><br/><br/>Disclaimer: We have been furnished with the above information, however, Property Central gives no guarantees or undertakings concerning the accuracy, completeness or up-to-date nature of the information provided. All interested parties are responsible for their own independent enquiries in order to determine whether or not this information is in fact accurate.","[{'id': '1755726', 'name': 'Leonidas Proestos', 'agent_id': '2bee2434-c1c8-470b-b3e4-c138ad4953ce', 'job_title': 'Sales Consultant', 'url': 'https://www.realestate.com.au/agent/leonidas-proestos-1755726?cid={cid}', 'phone': '0409300733', 'email': None}, {'id': '2703846', 'name': 'Michael Fernandes', 'agent_id': None, 'job_title': 'Sales Assistant to Leonidas Proestos', 'url': 'https://www.realestate.com.au/agent/michael-fernandes-2703846?cid={cid}', 'phone': '0413370879', 'email': None}]"
138291906,https://www.realestate.com.au/property-house-nsw-brighton-le-sands-138291906,Brighton-Le-Sands,NSW,2216,15 Bilmark Place,"15 Bilmark Place, Brighton-Le-Sands, NSW 2216",house,1.0,3.0,2.0,1.0,,,-1.0,,GAZMOR,Gavan Property - SOUTH HURSTVILLE,0295471000,,,"Set in a quiet cul-de-sac just 1km from Lady Robinson Beach & popular Bay Street amenities sits this brick family home. Designed with a focus on comfortable, low maintenance living the floorplan offers three generous bedrooms all with built in robes, multiple living spaces, two bathrooms and a large rumpus/workshop. The heart of the home boasts an open plan kitchen with gas cooking overlooking the formal dining and flowing through a wall of bi-fold doors out to the covered entertaining space and down to the child-friendly yard. Complete with private gated entry, lock up garage plus additional off-street parking, landscaped gardens and a large under house storage area. Located just 3.7km from Sydney Airport, 15km to Sydney CBD, close to multiple schools and local parks, this is a fantastic opportunity. ","[{'id': '28253', 'name': 'Michael Luck', 'agent_id': '271d6ea5-c819-43a0-8f8e-d5c31c2af891', 'job_title': 'Sales Director', 'url': 'https://www.realestate.com.au/agent/michael-luck-28253?cid={cid}', 'phone': '0414250718', 'email': None}, {'id': '1527966', 'name': 'Anthony Pulvirenti', 'agent_id': 'a179545c-482f-47a5-bf52-58c619f9b13d', 'job_title': 'Licenced Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/anthony-pulvirenti-1527966?cid={cid}', 'phone': '0466200131', 'email': None}]"
203242923,https://www.realestate.com.au/property-residential+land-nsw-elderslie-203242923,Elderslie,NSW,2570,"Lot 21, Liz Kernohan Drive","Lot 21, Liz Kernohan Drive, Elderslie, NSW 2570",residential-land,,,,,,,577.5,m²,XCENAR,Gilbert and Younan - Narellan,0246484058,,,"This block is situated within a sought-after boutique enclave of family-friendly suburb of Elderslie. This vacant lot is due to register in February 2022. Located close to shops, schools, cafes with only a short drive to Narellan Town Centre and beautiful Camden. An exciting opportunity to secure land to build your dream home.<br/><br/>- Due to register in February 2022<br/>- Ideal opportunity for first time home builders or investors<br/>- Ultimate design flexibility to construct your dream home (STCA)<br/>- All services readily available to connect to each property<br/>- Ideal for family or investor to capitalise on the location<br/>- Short drive to supermarkets, cafés, restaurants and local schools<br/>- Centrally located between historical Camden and the ever-expanding Narellan Town Centre","[{'id': '2748114', 'name': 'Shannon Ripley', 'agent_id': None, 'job_title': 'Sales Agent', 'url': 'https://www.realestate.com.au/agent/shannon-ripley-2748114?cid={cid}', 'phone': '0448803922', 'email': None}, {'id': '1619550', 'name': 'Anna Younan', 'agent_id': 'd2f0d205-01ba-4168-824e-0ef7f7873d75', 'job_title': 'Principal/Sales Agent', 'url': 'https://www.realestate.com.au/agent/anna-younan-1619550?cid={cid}', 'phone': '0416053838', 'email': None}]"
138567967,https://www.realestate.com.au/property-townhouse-nsw-werrington-138567967,Werrington,NSW,2747,6/98 Albert Street,"6/98 Albert Street, Werrington, NSW 2747",townhouse,,3.0,2.0,2.0,,,-1.0,,PCXRZD,Urbane Real Estate - Blacktown,0288095822,,,"Umang and team Urbane Real Estate present this beautifully presented East aspect 3 bedroom townhouse, ideally located in one of the best streets in Werrington. This beautifully designed modern townhouse has open plan living, with quality inclusions, light-filled 3 bedrooms with walk-in robes, and an ensuite to the main bedroom, delivering premium comfort, this modern townhouse is a complete package for a growing family or investors alike.  <br/><br/>This home is within walking distance to  Werrington train station and shops., short drive to UWS Werrington Campus, UWS Kingswood Campus, Penrith’s Westfields, St Mary’s Village shopping center, local schools, and easy access to M4. The region is primed for growth with the future Western Sydney International Airport, which is approx 30 minutes drive.<br/><br/>Things you will love:<br/>- Master bedroom with ensuite and walk-in robes with cupboards and a/c<br/>- Bright and spacious 2 bedrooms with built-ins  and a/c, Second bedroom has a corner space which can be used as a study nook<br/>- Open plan design large lounge and dining area, that flows through the private courtyard and low mintenance <br/>- Modern kitchen with stone benchtop, quality appliances, Dishwasher and ample storage<br/>- Modern bathroom with quality fittings, Skylights<br/>- Remote control Lock up garage with internal access and  with second parking space<br/>- Low maintenance back yard with ample space for entertainment and Gardening  for garden lovers<br/>- Internal laundry, extra toilet downstairs, clotheslines<br/>- Close to Station, Shops, and Schools<br/><br/>Please call Umang on 0411 579 310 to book a private inspection or see you at the Open Home.<br/><br/>**Urbane Real Estate believes that the information contained herein is gathered from sources we deem to be reliable. However, no representation or warranties of any nature whatsoever are given, intended, or implied. Any interested parties should rely on their own inquiries.**","[{'id': '2554786', 'name': 'Umang Pokharel', 'agent_id': None, 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/umang-pokharel-2554786?cid={cid}', 'phone': '0411579310', 'email': None}, {'id': '2554762', 'name': 'Melvin Lingga 區 家 榮 L.R.E.A', 'agent_id': None, 'job_title': 'Director', 'url': 'https://www.realestate.com.au/agent/melvin-lingga-%E5%8D%80-%E5%AE%B6-%E6%A6%AE-l.r.e.a-2554762?cid={cid}', 'phone': '0430807555', 'email': None}]"
138567963,https://www.realestate.com.au/property-apartment-nsw-wentworth+point-138567963,Wentworth Point,NSW,2127,506/1 Wentworth Place,"506/1 Wentworth Place, Wentworth Point, NSW 2127",apartment,,2.0,1.0,1.0,80,m²,98.0,m²,KJOXOK,Raine and Horne - Rhodes ,0434259336,,,"Superbly positioned next to the Marina Square shopping centre and community library by Billbergia Group, this modern sweet home offers an abundance of good size and lifestyle. This bright and peaceful home is perfectly offering quality and urban lifestyle in one.<br/><br/>Zen is Stage Three of Billbergia Wentworth Point Marinas, direct access to the community centre and library, underneath with Chinese grocery and café and restaurants.<br/>in addition, free shuttle bus and Sydney bus are located opposite this building with the footbridge easy connecting to Rhodes and Rhodes station.<br/><br/>Features:<br/>* North-west aspect with huge winter garden living. <br/>* Newly installed quality timber floor for all living area<br/>* Floor to ceiling windows around the whole apartment and double glazed sliding doors.<br/>* Modern, open plan layout with free-flowing living/dining area access to huge enclosed balcony <br/>* Full size kitchen with luxury benchtop and Euro appliances and large pantry area.<br/>* 2 spacious bedrooms with built-in robes.<br/>* Spacious marble bathroom with quality brand wash basin and shower room<br/>* 2 mins walk to Marina Square Olympic park ferry and Wentworth Point Primary school<br/>* Walking distance to RHODES via the Bridge<br/>* New Library and community centre at your neighbour<br/>* Close to Sydney Olympic Parks excellent world class sporting and recreation facilities<br/>* Low strata levies. ","[{'id': '2747674', 'name': 'Kalaney Che', 'agent_id': None, 'job_title': 'Principal', 'url': 'https://www.realestate.com.au/agent/kalaney-che-2747674?cid={cid}', 'phone': '0422273658', 'email': None}, {'id': '2054786', 'name': 'Angell Yang', 'agent_id': None, 'job_title': 'Principal', 'url': 'https://www.realestate.com.au/agent/angell-yang-2054786?cid={cid}', 'phone': '0434259336', 'email': None}]"
138567955,https://www.realestate.com.au/property-house-nsw-wahroonga-138567955,Wahroonga,NSW,2076,6 Tamar Place,"6 Tamar Place, Wahroonga, NSW 2076",house,,4.0,2.0,2.0,,,993.8,m²,SDSCHJ,Hallway Realty - .,0283200630,2022-03-19T12:00:00+11:00,,"Exceptional opportunity to acquire a stylish and well maintained, single level, family home. Boasting light filled, free flowing entertaining areas both inside and out. The quiet and private outdoor deck overlooks the in ground pool creating your own resort style living<br/><br/>FEATURING<br/>Formal and informal living areas.<br/>Light filled kitchen with dining area.<br/>Fantastic outdoor covered entertaining deck. <br/>4 Generous bedrooms.<br/>Ensuite and a three-way bathroom<br/>Large internal laundry<br/>Double lock up garage<br/>Fully fenced yard <br/>Swimming pool<br/>Established gardens and lawns<br/><br/>Close to village shops.<br/>Catchment to Wahroonga Primary School (The Bush School), several independent schools as well as pre schools.<br/>Walk to buses en-route to Stations, Macquarie University, local schools & city<br/><br/>In a desirable location this home presents a rare opportunity to secure a fine family home. <br/>The property will be Auctioned on 19th March unless sold prior<br/>The first opportunity to view this home will be on Saturday from 11am to 11:40am<br/><br/><br/>","[{'id': '86116', 'name': 'Vicki Hall', 'agent_id': 'eef67cd9-5d26-4ce4-8aeb-73e1ea1c8543', 'job_title': 'Principal', 'url': 'https://www.realestate.com.au/agent/vicki-hall-86116?cid={cid}', 'phone': '0414251309', 'email': None}]"
600027654,https://www.realestate.com.au/project/the-retreat-aura-lidcombe-600027654,Lidcombe,NSW,2141,1 Carter Street,"1 Carter Street, Lidcombe, NSW 2141",project-apartment,,,,,,,-1.0,,FNOBIN,"Meriton - The Retreat, AURA",,,,,[]
138567947,https://www.realestate.com.au/property-house-nsw-tamarama-138567947,Tamarama,NSW,2026,16/360 Birrell Street,"16/360 Birrell Street, Tamarama, NSW 2026",house,,2.0,1.0,1.0,,,-1.0,,KLYYFT,Ray White TRG,(02)91674999,2022-03-15T17:00:00+11:00,,"Boasting spectacular uninterrupted views over Tamarama Beach and far out to sea, this tastefully renovated apartment delivers a flawless coastal sanctuary of contemporary style and premium comfort.<br/><br/>Beautifully appointed and flooded with natural light, it reveals stylish interiors and features an open plan living/dining area with bi-fold doors allowing a seamless transition to a superb undercover terrace, perfect for entertaining.<br/><br/>There is a gourmet designer kitchen equipped with Miele integrated appliances including a dishwasher, microwave as well as a hot/cold Zip tap, while accommodation comprises two well-scaled bedrooms, both of which are appointed with mirrored built-in wardrobes.  The light filled master features air conditioning and enjoys access to the sun washed view-swept terrace. <br/><br/>Further highlights include a chic fully tiled bathroom with separate bath and shower, a separate internal laundry, polished timber floorboards, split-cycle air conditioning in the living area and electronic blinds throughout. The apartment comes complete with an invaluable remote lock-up garage and a separate storage room.<br/><br/>Enjoying easy level access from Birrell Street, it is positioned within footsteps of the stairs leading down to Tamarama Park and opposite Tamarama Beach and the scenic coastal walk, while a stroll to Bondi Road's vibrant shops, buses,  bars and popular eateries.<br/><br/>-	2 bed | 1 bath | 1 car<br/>-	Contemporary open living/dining flooded with natural light<br/>-	Easy flow to view-swept covered entertainment terrace<br/>-	Gourmet stone kitchen w/ superior Miele gas appliances<br/>-	Integrated dishwasher/microwave, hot/cold Zip tap<br/>-	Well-sized bedrooms w/ mirrored BIR's, master with a/c<br/>-	Master enjoys access to terrace with gentle sea breezes<br/>-	Chic designer bathroom with separate bath and shower<br/>-	Split-cycle a/c in living, electronic blinds throughout<br/>-	Polished timber floorboards, ceiling fan in second bedroom<br/>-	Internal laundry with washer/dryer, wall-mounted TV's<br/>-	Remote lock-up garage, separate storage room, NBN ready<br/>-	Footsteps to stairway leading down to Tamarama Park<br/>-	Walk to Tamarama Beach, scenic coastal walk, buses<br/>-	Stroll to Bondi Road's vibrant shops, bars and eateries","[{'id': '2310794', 'name': 'Gavin Rubinstein', 'agent_id': 'a2844680-ebbe-4aa6-a0bb-5e3f5d2ae80e', 'job_title': 'Founder', 'url': 'https://www.realestate.com.au/agent/gavin-rubinstein-2310794?cid={cid}', 'phone': '0404538888', 'email': None}, {'id': '2821542', 'name': 'Zac Rabin', 'agent_id': None, 'job_title': 'Senior Sales Executive', 'url': 'https://www.realestate.com.au/agent/zac-rabin-2821542?cid={cid}', 'phone': '0417808866', 'email': None}]"
138423539,https://www.realestate.com.au/property-house-nsw-wollstonecraft-138423539,Wollstonecraft,NSW,2065,28 Shirley Road,"28 Shirley Road, Wollstonecraft, NSW 2065",house,,6.0,2.0,2.0,,,524.8,m²,XMHMOS,DiJones - Neutral Bay  ,(02)99086099,2022-02-19T09:00:00+11:00,,"Presenting a rare opportunity for those wanting to build their dream sanctuary, this double level solid brick home offers you significant scope for a contemporary rebuild/redevelopment or renovation (STCA). Set on an elevated 525sqm parcel on one of Wollstonecraft's best streets, the home caters for a family lifestyle with its impressive backyard and coveted easterly aspect. Centrally located, it is only moments from the train station, village shopping and Berry Island Reserve waterfront views.<br/><br/>- Potential to maintain character features or redevelop into modern dwelling<br/>- Spacious and versatile living/dining zone with an abundance of natural light<br/>- Generous backyard offers privacy, reinvent into ultimate entertaining setting<br/>- Six substantial bedrooms with high ceilings, large windows and leafy outlook<br/>- Main bathroom with combined bath/shower, vast internal laundry, ceiling fans<br/>- Two undercover carports, quick access to Waverton, various parkland reserves","[{'id': '297091', 'name': 'Donovan Murphy', 'agent_id': 'b58f9ff3-71f9-438c-b850-a0c54821cfff', 'job_title': 'Sales Agent', 'url': 'https://www.realestate.com.au/agent/donovan-murphy-297091?cid={cid}', 'phone': '0450590347', 'email': None}, {'id': '37520', 'name': 'Piers van Hamburg', 'agent_id': '6e763e7f-0111-49d0-b0c0-f4e376b2417c', 'job_title': 'Partner & Residential Sales', 'url': 'https://www.realestate.com.au/agent/piers-van-hamburg-37520?cid={cid}', 'phone': '0411322666', 'email': None}]"
138423535,https://www.realestate.com.au/property-house-nsw-castle+hill-138423535,Castle Hill,NSW,2154,153 Parsonage Road,"153 Parsonage Road, Castle Hill, NSW 2154",house,,4.0,2.0,2.0,,,727.0,m²,LEFBPW,Manor Real Estate,0296395833,2022-02-19T14:15:00+11:00,,"Beautiful polished timber floors star throughout this classic four-bedroom home that features a large poolside deck and separate one-bedroom guest suite. Or knock it down and build your new dream home to take full advantage of this large 727sqm block that features rare dual driveway access. You'll also love this excellent location that is just moments to your choice of quality public and private schools, Castle Towers shopping centre and Castle Hill Metro station. <br/><br/>- Dining and family rooms plus a large eat-in kitchen with dishwasher<br/>- Separate living room with kitchenette and bedroom with modern ensuite<br/>- Three more good-sized bedrooms share the main bathroom<br/>- Large elevated deck overlooks the in-ground pool and gardens<br/>- Internal laundry; freestanding double lock-up garage<br/>- Freshly painted internally & externally, newly tiled floors<br/><br/>Three good-sized bedrooms - two with built-in robes - share the main bathroom off the entry foyer at the front of the home. <br/><br/>Continue into the eat-in kitchen and adjoining family and dining rooms with deck access and a separate internal laundry. <br/><br/>At rear, an additional living room with a kitchenette, bedroom, modern ensuite and deck access could be used as a private teenager's retreat or for self-contained guest accommodation (subject to council approval).","[{'id': '2516082', 'name': 'Scott Dunger', 'agent_id': '2f1237f0-d448-491d-93be-70c58702ba6d', 'job_title': 'Senior Sales Executive', 'url': 'https://www.realestate.com.au/agent/scott-dunger-2516082?cid={cid}', 'phone': '0431475080', 'email': None}, {'id': '2568550', 'name': 'Denny Barros', 'agent_id': 'e8ae46c9-603c-4205-a3fa-44b65114a192', 'job_title': 'Sales Associate', 'url': 'https://www.realestate.com.au/agent/denny-barros-2568550?cid={cid}', 'phone': '0423082168', 'email': None}]"
138567931,https://www.realestate.com.au/property-house-nsw-st+huberts+island-138567931,St Huberts Island,NSW,2257,3 Weatherly Parade,"3 Weatherly Parade, St Huberts Island, NSW 2257",house,,3.0,1.0,1.0,132,m²,696.0,m²,OSQXQV,Gittoes - East Gosford,0243233811,2022-03-17T16:00:00+11:00,,"As you descend the bridge onto prestigious St. Hubert's Island, you`ll be amazed by the views of Brisbane Water and the surrounding mansions that line the waters edge.<br/><br/>Nestled in a quiet street, on the rear western side of the island, this original three-bedroom brick and tile home is ready for a new family to move straight in, or transform into a modern masterpiece.<br/><br/>Aspect and outlook are two great boxes to tick with any home purchase, and this property ticks both. The living/dining and kitchen all look out to the north-facing, covered entertaining area and two of the three bedrooms look have filtered water views of Brisbane Water.<br/><br/>The home has recently been treated to new paint and carpet, and the kitchen and bathroom are neat, tidy in original condition.<br/><br/>The level, north-facing backyard is a blank canvas. With full fencing, it has the capability to be your own tropical oasis. <br/>  <br/>Homes on St Huberts Island are tightly held, so don't miss your opportunity to secure this lovely house. The location is only a few minutes' drive to shops, cafes and schools.<br/><br/>For a detailed property WebBook please email the agent. You will receive an immediate response. Please check your junk mail if you haven't received it.<br/><br/><br/><br/>DISCLAIMER: This advertisement contains information provided by third parties. While all care is taken to ensure otherwise Gittoes Leaders In Property does not make any representation as to the accuracy of the information contained in the advertisement, nor does it accept any responsibility or liability, and recommends that any client makes their own investigations and enquiries. All images are indicative of the property only.","[{'id': '2092582', 'name': 'Paul Climpson', 'agent_id': '54854e49-7c4e-430c-a4b3-58e63de699bd', 'job_title': None, 'url': 'https://www.realestate.com.au/agent/paul-climpson-2092582?cid={cid}', 'phone': '0432222306', 'email': None}]"
138423511,https://www.realestate.com.au/property-unit-nsw-macquarie+park-138423511,Macquarie Park,NSW,2113,12/38 Khartoum Road,"12/38 Khartoum Road, Macquarie Park, NSW 2113",unit,,2.0,1.0,1.0,,,-1.0,,XRWNYR,Ray White - North Ryde | Macquarie Park,0298890266,,,"Ideally located around the corner from Macquarie Business Park and Shopping Centre, this stylish two bedroom full brick apartment offers an open plan living, private balcony and a fully renovated bathroom. A fantastic first home or investment, this affordable apartment is in a small block of just twelve and enjoys an elevated quiet position, just across from Fontenoy Park.<br/><br/>• Ready to move straight in or rent out<br/>• Air conditioned, open plan lounge and dining<br/>• Private balcony with leafy outlook, BBQ platform<br/>• Galley style kitchen with laundry connection<br/>• Two spacious bedrooms, main with built-in wardrobe<br/>• Recently renovated, fully tiled bathroom, vanity storage<br/>• Wooden floor boards and well painted throughout<br/>• Undercover car space<br/>• Short walk to Fontenoy Park, playground, Eden Gardens & Café<br/>• Macquarie Shopping Centre, Macquarie University & metro station<br/>• Macquarie Business Park, M2 motorway and arterial road access<br/>• Enjoy the Lane Cove National Park and Great North Walk nearby<br/>• Bus stop routes nearby including 259, 292 (city) and 572<br/>• Convenient, affordable alternative for Lane Cove, Gladesville buyers<br/>• Fantastic first home, downsizer or investor option in a peaceful setting<br/><br/>","[{'id': '234431', 'name': 'Ben Boutros', 'agent_id': '68b1bdeb-a675-4b5e-85c9-d823bb2402c6', 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/ben-boutros-234431?cid={cid}', 'phone': '0404127952', 'email': None}, {'id': '1770234', 'name': 'Russell Sheffield', 'agent_id': '4a50c127-fa7a-4ed5-9376-9a97b0996cd5', 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/russell-sheffield-1770234?cid={cid}', 'phone': '0410057989', 'email': None}]"
138567911,https://www.realestate.com.au/property-house-nsw-rankin+park-138567911,Rankin Park,NSW,2287,9 Elaine Avenue,"9 Elaine Avenue, Rankin Park, NSW 2287",house,725000.0,3.0,1.0,2.0,,,600.7,m²,GACMQI,Dalton Partners - New Lambton,0249563033,,,"A Dearly Loved Home in a tightly-held pocket of Rankin Park, this sweet home is located close to the John Hunter Hospital, good schools and several shopping precincts assuring a solid return for investors or a great base for young buyers ready to put down roots. Recently refreshed, it delivers instant appeal while its classic 1960s design and well-kept retro fixtures provide scope for creatives to add their stamp. Boasting a relaxed floorplan of three bedrooms, a spacious living room and large sunroom with pretty gardens with outdoor entertaining space and garage with internal access.<br/><br/>* Well-cared for home with some updates and some original features <br/>* Traditional 3-bedroom/1-bathroom layout with 2 living areas <br/>* Retro kitchen and bathroom, perfectly useable and rentable <br/>* Dishwasher, casual meals area off the kitchen, internal laundry <br/>* Split-system AC, glossy timber floors, fresh internal paintwork  <br/>* Screened from the street for privacy, single garage with internal access<br/>* Sunny front porch, lovely leafy yard with mature gardens and pergola<br/>* Central locale, within a 15-min drive of the CBD, lake and beaches<br/>* Carport with Single garage with internal access<br/><br/>Council Rates: $590.00 PQ approx<br/>Water Rates: $274.62 PQ approx<br/>Rental Potential: $515 -530 PW<br/><br/><br/>COVID-19 UPDATE FOR INSPECTIONS<br/>To follow our covid safe guidelines we ask you meet the following criteria:<br/>- Must wear a mask at all times while inspecting the property<br/>- Check in using the QR code<br/>- Be a genuine Buyer<br/>","[{'id': '2352430', 'name': 'Lisa Macklin', 'agent_id': 'da5b1654-015d-4ef9-a9aa-f6d2b883828c', 'job_title': 'Managing Director - Sales Consultant - Property Manager', 'url': 'https://www.realestate.com.au/agent/lisa-macklin-2352430?cid={cid}', 'phone': '0410545947', 'email': None}]"
