id,url,suburb,state,postcode,short_address,full_address,property_type,price,bedrooms,bathrooms,parking_spaces,building_size,building_size_unit,land_size,land_size_unit,listing_company_id,listing_company_name,listing_company_phone,auction_date,sold_date,description,listers
138443803,https://www.realestate.com.au/sold/property-house-nsw-castle+hill-138443803,Castle Hill,NSW,2154,21 Knightsbridge Place,"21 Knightsbridge Place, Castle Hill, NSW 2154",house,2400000,4.0,2.0,2.0,,,-1.0,,NMKGVO,Belle Property - Castle Hill,0298997997,,16 Feb 2022,"A true suburban retreat, this stunning residence is the ultimate escape. Nestled on a 1039sqm block backing onto a bushland reserve, its unique position ensures a tranquil ambience. Capturing the surrounding leafy aspect from every angle, the spacious split-level home has been designed for contemporary living. It showcases a stone kitchen, open plan family area and seamless outdoor connection. Relax with friends and family year-round on the entertainment deck overlooking the sparkling in-ground pool. <br/><br/>- Renovated home, cul-de-sac setting, stylish interior, multiple living zones <br/>- Gourmet gas kitchen, large central island, quality appliances, Ilve oven<br/>- Light-filled bedrooms with built-in wardrobes, updated main bathroom<br/>- Master retreat with walk-in wardrobe, ensuite, private garden access<br/>- Timber floors, bi-fold doors, split system air-conditioning, internal laundry<br/>- Separate double garage, workshop/storage space, extra off-street parking    <br/>- Stroll to Samuel Gilbert Primary (600m) and Knightsbridge shops (950m)<br/>- Castle Hill High zoning, close to Oakhill College and William Clark College<br/>- Moments to Showground Metro and Castle Towers Shopping Centre ","[{'id': '243186', 'name': 'Andrew McDermott', 'agent_id': '4f5ec139-30ee-4882-acb5-88e827a94bf2', 'job_title': 'Principal', 'url': 'https://www.realestate.com.au/agent/andrew-mcdermott-243186?cid={cid}', 'phone': None, 'email': None}, {'id': '243181', 'name': 'Kellie Burns', 'agent_id': None, 'job_title': 'Principal', 'url': 'https://www.realestate.com.au/agent/kellie-burns-243181?cid={cid}', 'phone': None, 'email': None}]"
138397895,https://www.realestate.com.au/sold/property-house-nsw-bondi+junction-138397895,Bondi Junction,NSW,2022,35 Denison Street,"35 Denison Street, Bondi Junction, NSW 2022",house,2325000,4.0,1.0,0.0,,,-1.0,,XOEVVN,PPD Real Estate,0283551111,,16 Feb 2022,"Right in the heart of Bondi Junction's urban playground, this original Victorian terrace is in need of a complete overhaul essentially offering a blank canvas ready for revival. Available for the first time in 37 years and untouched for decades, the two-storey terrace offers so much potential with its elegant proportions and original period features offering the ideal foundations for reinvention. A traditional layout features four bedrooms (three on the upper level) on the upper level, the main opening to a balcony, with separate living and dining rooms downstairs and scope to open out the rear for fluid indoor/outdoor living. In the catchment for Woollahra Public School, this vintage classic offers a perfect blend of location, lifestyle and convenience just 550m to Westfield's retail hub and the station in one direction and 550m to the Woollahra Gates to Centennial Park in the other. <br/><br/>*  Faded grandeur ready for reinvention<br/>*  Top location opposite Waverley Library<br/>*  Held for decades, enormous potential<br/>*  Corbelled arch hallway, high ceilings <br/>*  4 double bedrooms, (3 on the upper level)<br/>*  Large main opens to a classic balcony<br/>*  Traditional living and dining rooms <br/>*  Period fireplace, Kauri floorboards<br/>*  Original gas kitchen, separate laundry<br/>*  Lots of light, windows on the north<br/>*  Private terrace and leafy courtyard <br/>*  Scope to extend/open the rear STCA<br/>*  Ideal for the renovator or developer<br/>*  Woollahra Public School catchment <br/>*  150m to Oxford St cafes and eateries<br/>*  550m to Westfield and the station <br/>*  2 parking permits/1 beach pkg permit<br/>*  Easy access to the city and beaches <br/><br/><br/>Please note when attending open for inspections we kindly ask that you adhere to the current COVID safety guidelines.","[{'id': '999687', 'name': 'Alexander Phillips', 'agent_id': '159b3128-59e3-4a6d-b894-1ffebc574e66', 'job_title': 'Partner', 'url': 'https://www.realestate.com.au/agent/alexander-phillips-999687?cid={cid}', 'phone': None, 'email': None}, {'id': '1369409', 'name': 'Vince Licata', 'agent_id': 'cf24fb0f-20f4-4674-a309-c9457b7ba556', 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/vince-licata-1369409?cid={cid}', 'phone': None, 'email': None}]"
138250514,https://www.realestate.com.au/sold/property-house-nsw-frenchs+forest-138250514,Frenchs Forest,NSW,2086,2 Orange Grove,"2 Orange Grove, Frenchs Forest, NSW 2086",house,2300000,4.0,3.0,4.0,,,727.0,m²,WBDWAR,Laing+Simmons - Dee Why,(02)99714900,,16 Feb 2022,"Positioned in a quiet and leafy green cul-de-sac with front/rear yard space, this tastefully renovated 4-bedroom brick home offers a sense of privacy while affording space for young and growing families with multiple living zones and alfresco settings. Being in the heart of Frenchs Forest, this property is central to the Northern Beaches and only minutes away from Glenrose Village, Lionel Watts Reserve and Forestway Shopping Centre.<br/><br/>Pluses:<br/>+ Cul-de-sac location situated on 727m2 land<br/>+ Spacious and contemporary open plan living zones with skylights<br/>+ Glass sliding doors, limewashed floorboards, under house storage<br/>+ Kitchen features Caesarstone benchtops, soft close cupboards<br/>+ Stainless steel Miele and Bosch oven and cooktop, dishwasher<br/>+ Beautifully landscaped gardens optimally utilise block size<br/>+ The alfresco zones host year-round, child-friendly outdoor living<br/>+ Four bedrooms each with built-in wardrobes, reverse cycle air conditioners<br/>+ Master and third bedroom feature ensuites<br/>+ Lock up garage with adjustable built-in racks<br/>+ Floor to ceiling tiled bathrooms and laundry room<br/>+ Eight solar panels and skylights maximise sunlight and energy efficiency<br/>+ Walking distance to Mimosa Primary School and Davidson High School<br/><br/>Council Rates: $562 p/q approx. | Water Rates: $150 p/q approx.<br/><br/>Disclaimer: We have obtained all information in this document from sources we believe to be reliable; however, we cannot guarantee its accuracy. Prospective purchasers are advised to carry out their own investigation.","[{'id': '2679750', 'name': 'Alex Augustyniak', 'agent_id': 'b3eed2e9-61eb-4297-94dc-847febe358c4', 'job_title': None, 'url': 'https://www.realestate.com.au/agent/alex-augustyniak-2679750?cid={cid}', 'phone': None, 'email': None}, {'id': '89368', 'name': 'Daniel Nero', 'agent_id': '58397552-f3f4-4328-aa38-3758e3ec4257', 'job_title': 'Principal', 'url': 'https://www.realestate.com.au/agent/daniel-nero-89368?cid={cid}', 'phone': None, 'email': None}]"
138175594,https://www.realestate.com.au/sold/property-house-nsw-bawley+point-138175594,Bawley Point,NSW,2539,109 Malibu Drive,"109 Malibu Drive, Bawley Point, NSW 2539",house,2200000,3.0,2.0,2.0,,,557.0,m²,ZKKDRO,"Bella Coastal Property - Milton, Ulladulla and Mollymook",02445520020244552525,,16 Feb 2022,"You can't go past this gorgeous renovated beach house on Malibu Drive with ocean views. Located on one of Bawley's best streets, this 3 bedroom beauty sitting on 557m2 has been lovingly renovated by the current owners and features all the mod cons. <br/><br/>The second storey has open plan living, with a beautiful vista to the east, overlooking Murramarang Beach. A large master bedroom, with a walk-in robe and gorgeous en-suite. Stylish kitchen with Bosch appliances & Caesarstone finishes. A generous deck both upstairs and down. The ground floor consists of 2 bedrooms with a family bathroom, laundry and a sweet deck. <br/><br/>All the landscaping has been completed. Not a thing to do! An enormous 2 car garage gives you plenty of storage and home to 2 vehicles!  Come and join our happy community and become a part of this highly sought after village. <br/><br/>I am available 24/7 and looking forward to showing you this stunning home. Please call to organise an inspection 0417 276 793.<br/><br/>Disclaimer: <br/>Some information has been obtained from third parties and has not been independently verified. Accordingly, no warranty, representation or undertaking, whether express or implied, is made and no responsibility is accepted by us as to the accuracy of any part of this, or any further information supplied by or on behalf our behalf, whether orally or in writing.<br/><br/>No entity or person guarantees the performance of the property.  The information is general information only and any examples given are for illustrative purposes.  The information does not take into account your individual objectives, financial situation or needs.  We recommend that you obtain financial, legal and taxation advice before making any decision.  Any price is not a valuation and should not be relied on or treated as such.  Prices, if indicated, have been estimated based on recent market evidence in the locality for comparable properties, to the extent available.","[{'id': '965515', 'name': 'Jo Humphries', 'agent_id': None, 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/jo-humphries-965515?cid={cid}', 'phone': None, 'email': None}]"
138502163,https://www.realestate.com.au/sold/property-house-nsw-wedderburn-138502163,Wedderburn,NSW,2560,21 Victoria Road,"21 Victoria Road, Wedderburn, NSW 2560",house,2200000,5.0,3.0,20.0,,,6.6,ha,VYEKEU,"United Realty - Acreage, Residential, Prestige ",0247748222or0246572166,,16 Feb 2022,"Pure Bliss!<br/>Situated on one of Wedderburn’s most sought after streets, this large corner block comprising approx. 6.60 ha (approx. 16.31 acres) of partially clear and level land surrounds the existing single storey home. Boasting rural comforts for the growing family and loads of potential. Smell the clean air and enjoy the serenity and birdlife with peace and privacy all around you. A massive high bay shed, large saltwater pool and trails to ride and walk, your very own piece of level bushland is just the start.<br/><br/>Other features: <br/>•	The home consists of 4 bedrooms plus study/5th bedroom, main with ensuite, open plan kitchen, dining and lounge room with additional large rumpus/games room<br/>•	Laundry with additional shower and WC with access to outdoor patio<br/>•	Updated timber kitchen with granite benchtops and gas cooking<br/>•	Combustion log fireplace<br/>•	Large industrial workshop/shed approx. 30 m (L) x 9.5 m (W) x 5.5 m (H) with 3 phase power and mezzanine<br/>•	Saltwater pool approx. 10.5 m x 5.5 m with travertine surrounds<br/>•	Multiple Water Tanks (Capacity 164,000 L)<br/>•	Established irrigated orchard and vegetable garden including Macadamia, Naval Orange, Apple, variety of Lemon and Lime trees and more<br/>•	Chicken Coop<br/>•	4 car carport<br/>•	Additional double garage<br/>•	Park like grounds	<br/>•	Approx. 9.75 kw Solar System<br/>•	Dam and irrigation system <br/>•	Approx. 12 km to Macarthur Square/Train Station<br/>•	Council: Campbelltown<br/>   <br/>This is an opportunity not to be missed. Call today!<br/><br/>* Please note that all webpage enquiries require a contact number AND an email address. Enquiries that do not have this information will not receive a response.<br/>* Photo identification must be presented to the agent by all parties prior to inspections. All care has been taken in providing accurate information in this advertisement. However, prospective purchasers are to rely on their own enquiries.<br/><br/>","[{'id': '1728866', 'name': 'Joe Safi', 'agent_id': '041e2f69-1a7f-4cb7-bd36-befc2b0c3f8d', 'job_title': 'Sales Executive, L.R.E.A & Auctioneer', 'url': 'https://www.realestate.com.au/agent/joe-safi-1728866?cid={cid}', 'phone': None, 'email': None}]"
138441639,https://www.realestate.com.au/sold/property-house-nsw-hamilton+south-138441639,Hamilton South,NSW,2303,28 Pulver Street,"28 Pulver Street, Hamilton South, NSW 2303",house,2120000,3.0,3.0,3.0,179,m²,584.0,m²,PRDNEW,PRD - Newcastle/Lake Macquarie,0249260600,,16 Feb 2022,"Auction Location: 28 Pulver Street, Hamilton South. <br/><br/>𝐁𝐢𝐝𝐝𝐢𝐧𝐠 𝐨𝐧𝐥𝐢𝐧𝐞 𝐨𝐫 𝐨𝐧 𝐬𝐢𝐭𝐞, 𝐩𝐫𝐞 𝐫𝐞𝐠𝐢𝐬𝐭𝐫𝐚𝐭𝐢𝐨𝐧 𝐫𝐞𝐪𝐮𝐢𝐫𝐞𝐝.<br/><br/>Classic on the outside and a real surprise inside with its meticulously renovated floorplan, this striking home melds original period detail with a thoughtful, design-led extension bringing the interiors up to speed with contemporary family lifestyles. With three bedrooms, three bathrooms and lounge and dining spaces downstairs, and a massive loft retreat upstairs, there's an abundance of space for everyone to stretch out or find a peaceful spot for some quiet time.<br/><br/>Instantly shifting you into holiday mode, the property is privately nestled in a north facing tropical garden complete with an all-seasons deck and palm-fringed solar heated pool and cabana. This alfresco haven is where friends are invited for woodfired pizzas and parties, while the kids play in the sweetest of cubby houses or cool off with a swim. And then there is the versatility of the huge shed with air-conditioning, a pot-belly stove and Bluetooth speakers creating the ultimate man-cave whilst still accommodating two cars in addition to multiple vehicles on the electric gated driveway. In addition, this perfect family retreat features an amazing number of bells and whistles to make life easy and comfortable too.<br/><br/>All your family's living, learning, eating, exercising and lifestyle needs are easily accessed from quiet Pulver Street. Hamilton South Public school is just 900m away for an easy drop-off, it's not too far to stroll into The Junction and Beaumont Street for coffee, shopping and dining. Learmonth Park and Darling Street Oval are close by for dog-walking, tennis and sport, and when the weekend comes around, the city and beaches are less than 10 minutes away.<br/><br/>	Dual level weatherboard home on north to rear 584sqm block<br/>	Electric gated driveway into carport and huge shed, covered parking for three plus handy storage<br/>	3m high ceilings, picture rails, timber floors, ornate ceiling add character<br/>	Ducted a/c and a combustion fire keep the temperature just right<br/>	Three robed bedrooms with plantation shutters<br/>	Full-size family bathroom, contemporary new master ensuite, third w/c and shower in laundry<br/>	Formal lounge room flows into bright and spacious open plan dining and kitchen<br/>	Versatile loft retreat makes a perfect home office, guest quarters or space for teens to hang out and features plenty of storage<br/>	All-weather deck with heat lamps, outdoor TV, Zip-track blind, pizza oven<br/>	Solar gas-heated pool and cabana in tropical surrounds, cubby house<br/>	Unify internet system suitable for up to 50 devices<br/><br/>Disclaimer: <br/>All information contained herein is gathered from sources we deem reliable. However, we cannot guarantee its accuracy and act as a messenger only in passing on the details. Interested parties should rely on their own enquiries. Some of our properties are marketed from time to time without price guide at the vendors request. This website may have filtered the property into a price bracket for website functionality purposes. Any personal information given to us during the course of the campaign will be kept on our database for follow up and to market other services and opportunities unless instructed in writing.","[{'id': '1825546', 'name': 'Chasse Ede', 'agent_id': None, 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/chasse-ede-1825546?cid={cid}', 'phone': None, 'email': None}, {'id': '216436', 'name': 'Mark Kentwell', 'agent_id': '4b7d9a52-0615-4882-98ab-796219fa3da3', 'job_title': 'Founding Director - Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/mark-kentwell-216436?cid={cid}', 'phone': None, 'email': None}]"
138285434,https://www.realestate.com.au/sold/property-house-nsw-kareela-138285434,Kareela,NSW,2232,83 Freya Street,"83 Freya Street, Kareela, NSW 2232",house,2120000,4.0,2.0,2.0,,,557.0,m²,BDLNNK,The Property Co. Group - CARINGBAH,0283206666,,16 Feb 2022,"The perfect home, positioned in the perfect location, a truly rare & sought after offering, with water views from every level.<br/><br/>Set on the high side of the street, this solid full brick, north facing, four-bedroom family home unveils an outstanding lifestyle of space, comfort and privacy. Tightly held by the same family for over 35 years.<br/><br/>Designed for year-round entertaining on a low maintenance block, this idyllic family residence is a real entertainer’s home, immaculately presented, it's just minutes to cafes, shops, waterside parkland and Kareela Golf Club<br/><br/><br/><br/>- 4 bedrooms all with built-in robes, 2nd bedroom opens to veranda with water views<br/><br/>- Master bedroom opens to veranda with water views including walk in-robe and ensuite<br/><br/>- Separate Office/study<br/><br/>- 2 separate large living room with water views, 2nd with wet bar and snooker table<br/><br/>- Open family/dining rooms<br/>- Granite kitchen benchtops with stainless appliances<br/><br/>- Large covered outdoor alfresco<br/>- Air-conditioning, central vacuum system<br/>- Child-friendly yard and double car garage with internal access<br/><br/>- 900m to Kareela shopping Village<br/>-450m Kareela Public School<br/>-2.2Km Kareela Golf Club<br/><br/>Pre purchased Building and Pest report here: https://www.homesafeinspections.com.au/building-report-details/3d56be2b-e7eb-4d49-51f5-08d9e778e9e8<br/><br/>Disclaimer: The above information is accurate to the best of our knowledge; however, we advise that all interested parties make their own enquiries as we will not be held responsible for any variation that may apply to this information. All distances and measurements are approximates only.","[{'id': '2070598', 'name': 'Lucy Stylianou', 'agent_id': '2ad978eb-bd1d-45ba-ba90-80f620273611', 'job_title': 'Licenced Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/lucy-stylianou-2070598?cid={cid}', 'phone': None, 'email': None}]"
138440875,https://www.realestate.com.au/sold/property-house-nsw-kellyville-138440875,Kellyville,NSW,2155,39 Craigmore Drive,"39 Craigmore Drive, Kellyville, NSW 2155",house,2075000,4.0,2.0,2.0,,,608.0,m²,QKVUSF,McGrath - Castle Hill,0296805900,,16 Feb 2022,"Neutral tones, generous proportions and a wonderful outdoor entertaining oasis combine to make this a highly desirable family home. It's set on 608sqm in a quiet street, moments to station bound buses, Kellyville village shops and dining.<br/><br/>- Immaculately presented across two highly functional levels<br/>- Formal living/dining rooms plus large open plan family zone<br/>- Step out to a superb alfresco area perfect for entertaining<br/>- Inviting swimming pool plus a child/pet-friendly level lawn<br/>- Superb kitchen delivers gas appliances and abundant storage<br/>- Four large bedrooms are all appointed with built-in wardrobes<br/>- Lovely master suite has his/her walk-in, dual vanity ensuite<br/>- Versatile upstairs living retreat.<br/>- Ducted air conditioning, hybrid flooring and double garage <br/>- Close to Sherwood Ridge Public School, William Clarke College","[{'id': '2831066', 'name': 'Chandar Singh', 'agent_id': None, 'job_title': 'Sales Agent', 'url': 'https://www.realestate.com.au/agent/chandar-singh-2831066?cid={cid}', 'phone': None, 'email': None}, {'id': '192686', 'name': 'Thomas Choy', 'agent_id': '092ce250-ffaa-4b3f-ad10-9a9fe7883d5b', 'job_title': 'Residential Sales Agent', 'url': 'https://www.realestate.com.au/agent/thomas-choy-192686?cid={cid}', 'phone': None, 'email': None}]"
138291402,https://www.realestate.com.au/sold/property-house-nsw-marrickville-138291402,Marrickville,NSW,2204,73 Malakoff Street,"73 Malakoff Street, Marrickville, NSW 2204",house,2000000,3.0,2.0,0.0,,,164.0,m²,YOYWNU,Raine & Horne - Marrickville,0295607599,,16 Feb 2022,"Located in the heart of Marrickville, this residence has been beautifully renovated to create a low-maintenance family home of class and style. Awash with natural light, the home's flowing floorplan offers three bedrooms with built-ins, a contemporary gas kitchen with marble benchtops, and a bright living room with floor to ceiling sliding doors. At the rear of the home is a spacious deck overlooking the rear lawn which provides an idyllic and relaxing retreat and entertaining space. There are two sleek bathrooms, internal laundry, ducted heating and cooling, and large attic storage space. The home is positioned within walking distance of Marrickville's vibrant array of cafes, eateries, and shopping options and is conveniently close to local schools and Marrickville Station.<br/> <br/> <br/>Large living space with high ceilings and abundant natural light<br/>Contemporary gas kitchen with marble benchtops <br/>Three bedrooms with built-ins, master with private ensuite<br/>Internal laundry, ducted heating and cooling, timber floors<br/>Marrickville Metro, Henson Park, Addison Road Markets all close by<br/>Walk to local cafes, eateries, shopping, and Marrickville Library<br/> <br/> <br/>Suburb Profile: Marrickville, 2204<br/>Marrickville is located just 7km south-west of the CBD, 6km from Sydney Airport, and central to the very best of the Inner West. The area is renowned as a lifestyle destination thanks to its wide array of multicultural dining options and its hip, eclectic mix of cafes, bars, and breweries. Marrickville is home to Henson Park and the Addison Road Markets along with numerous leafy parks and the riverside path and cycleways alongside the Cooks River. Handy transport links are abundant with easy proximity to numerous bus routes, train stations, and light rail services. Marrickville presents an exciting and welcoming opportunity for people from all walks of life.<br/> <br/> <br/>Agent: Filippo D'Arrigo 0416 118 621<br/>Raine&Horne Marrickville 02 9560 7599<br/>https://www.raineandhorne.com.au/marrickville<br/><br/>Auction: Wednesday, 16 February at the Inner West Auction Rooms<br/>Marrickville Library and Pavilion, 313 Marrickville Road, Marrickville<br/>","[{'id': '314211', 'name': ""Filippo D'Arrigo"", 'agent_id': None, 'job_title': 'Residential Property Specialist', 'url': ""https://www.realestate.com.au/agent/filippo-d'arrigo-314211?cid={cid}"", 'phone': None, 'email': None}, {'id': '2130138', 'name': 'Monique Cipri', 'agent_id': None, 'job_title': 'Sales Associate', 'url': 'https://www.realestate.com.au/agent/monique-cipri-2130138?cid={cid}', 'phone': None, 'email': None}]"
138052514,https://www.realestate.com.au/sold/property-house-nsw-frenchs+forest-138052514,Frenchs Forest,NSW,2086,54 Ilford Road,"54 Ilford Road, Frenchs Forest, NSW 2086",house,1950000,3.0,2.0,1.0,,,968.0,m²,SKYFRE,Skyline Real Estate - FRENCHS FOREST,0294523444,,16 Feb 2022,"Get back to nature with this lovely family home and enjoy the peace and quiet taking in some of the best views Frenchs Forest has to offer.<br/><br/>You will feel like you have left Sydney and escaped the hustle and bustle of everyday life in this secluded & tranquil 3 bedroom family home nestled amongst the trees in a much sort after pocket  of Frenchs Forest.<br/><br/>Large open plan living / kitchen spaces leading down to the large rumpus room that flows onto a fantastic open paved area & timber deck with Spa.  Perfect for entertaining or just relaxing with the family.<br/><br/>Whilst it feels a million miles away you are conveniently located within walking distance to City, Chatswood & Manly bus stops, Skyline shops & the new Northern Beaches hospital.<br/><br/>Close to many of the areas public and private schools along with Forest Way, Glenrose Village and Warringah Mall shopping centres and only 10 minutes to local beaches.<br/><br/>• Generous spaces with upstairs and downstairs living areas to suit growing families.<br/>• Expansive ground floor to second floor full length window capturing fantastic scenic views. <br/>• Huge outside private entertaining area with spa.  <br/>• 3 Good sized bedrooms all with built in wardrobes.<br/>• Main bedroom with ensuite and a family bathroom.<br/>• Neat and tidy terraced garden areas on entrance.<br/>• Undercover carport space.<br/>• Picturesque retreat where the kids can be kids and go and explore.<br/><br/><br/>** Contract of Sale & the Pest and Building report is available on our Website at skylinerealestate.com.au using a laptop or desktop computer.<br/>","[{'id': '2494682', 'name': 'Damien Dwyer', 'agent_id': None, 'job_title': 'Licensed Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/damien-dwyer-2494682?cid={cid}', 'phone': None, 'email': None}]"
138253430,https://www.realestate.com.au/sold/property-house-nsw-shell+cove-138253430,Shell Cove,NSW,2529,11 Brookwater Crescent,"11 Brookwater Crescent, Shell Cove, NSW 2529",house,1870000,5.0,3.0,2.0,,,624.5,m²,WQBWNM,Ray White - SHELLHARBOUR,0242965233,,16 Feb 2022,"Supreme glamour and a uniquely versatile floor plan distinguish this top-drawer residence nestled in the heart of Shell Cove estate with ocean and escarpment views and minutes to the beach and world class marina precinct. An exclusive statement in contemporary style, the property showcases an array of premium appointments guaranteed to amaze. Entertaining is of first-class calibre, and embraces multiple family and entertaining options including a spacious lounge and dining zone finished in neutral tones flowing to a wide covered alfresco. Designed for a culinary artist the open-plan gourmet kitchen boasts quality appliances and practical layout, with ample storage. This family residence has been transformed into a luxurious, relaxing home proudly presenting five elegant bedrooms (4 bedrooms with WIR's and the 5th with BIW), the main with WIR, ensuite and breathtaking view of the ocean and escarpment to admire. Blissfully quiet and private and with an expansive yard and luxurious 8 person spa for the entire family to enjoy plus side access for the boat, caravan or trailer. Unlock the serenity you've always dreamed of in a residence that represents the ultimate fusion of family luxury all steps to the ever famous ""The Farm beach"" in Killalea State Park, the marina precinct, restaurants, cafes, schools, parks and much more along with being conveniently located only 1.5hrs from the Sydney CBD. Contact Amanda Bonnici 0457 088 911 for further details.","[{'id': '298671', 'name': 'Amanda Bonnici', 'agent_id': 'cb7732e0-ac52-4019-8687-0e726ca37be0', 'job_title': 'Selling Principal', 'url': 'https://www.realestate.com.au/agent/amanda-bonnici-298671?cid={cid}', 'phone': None, 'email': None}]"
138300894,https://www.realestate.com.au/sold/property-house-nsw-mount+warrigal-138300894,Mount Warrigal,NSW,2528,71 Cuthbert Drive,"71 Cuthbert Drive, Mount Warrigal, NSW 2528",house,1870000,5.0,3.0,3.0,,,897.7,m²,WQBWNM,Ray White - SHELLHARBOUR,0242965233,,16 Feb 2022,"Capturing breathtaking water views of the South Coast, Lake Illawarra and the picture-perfect sunsets over the escarpment from most aspects of the home. Showcasing an array of formal and informal living areas set over three levels creating a spacious atmosphere and a one of a kind home. Incorporating a broad modern kitchen with stainless steel appliances and top end fixtures and fittings flowing from the living and dining all with breathtaking water views. Delight in uninterrupted views from the two balcony alfresco areas, where you can look over the inground swimming pool, sit back, relax and enjoy the views all day long. Features include five spacious bedrooms, the master suite on top floor with an elegant ensuite, his/her BIW's and stunning views. Adjacent you will find a uniquely large living space or parents retreat with views forever and a balcony overlooking your private yard. On the second level you will find three spacious bedrooms with BIW's and a separate private guest room/studio which includes an ensuite and kitchenette, that can be utilised as an office space, work from home or guest retreat which you can access from the exterior of the home. Discover the secluded spacious backyard oasis which has been manicured from the front garden to the back and is completely fenced giving you the sense of privacy and seclusion on a huge 897sqm (approx) that backs onto the reserve. Storage is no issue with this property, featuring a 25sqm approx attic and an enormous 3 car garage equipped with commercial racking to the 3.8m high ceilings. This home is certainly a rarity and definitely a must see as it has it all and too many features to name, if you are looking for a home that has it all and more and is totally one of a kind. This solid brick home is located in an extremely sought after position along with being minutes to local beaches, Lake Illawarra, schools, Stocklands Shellharbour shopping precinct and the world class marina precinct area and only 1.5hrs from Sydney CBD. Contact Amanda Bonnici 0457 088 911 for further details.","[{'id': '298671', 'name': 'Amanda Bonnici', 'agent_id': 'cb7732e0-ac52-4019-8687-0e726ca37be0', 'job_title': 'Selling Principal', 'url': 'https://www.realestate.com.au/agent/amanda-bonnici-298671?cid={cid}', 'phone': None, 'email': None}]"
138279382,https://www.realestate.com.au/sold/property-house-nsw-northmead-138279382,Northmead,NSW,2152,20 Thomas Street,"20 Thomas Street, Northmead, NSW 2152",house,1830000,3.0,2.0,2.0,,,898.0,m²,JPPNOR,Partridge Realty - Northmead,0296836866,,16 Feb 2022,"Rare opportunity to acquire a charming cottage with huge and decorative ceilings, beautifully maintained and situated on a HUGE 898m² BLOCK.<br/><br/>Features of 20 Thomas Street, Northmead include:<br/><br/>• 898m² Block<br/>• THREE double bedrooms (all with built-ins)<br/>• Walk-in Robe to main<br/>• Formal separate lounge<br/>• Modern kitchen/dining<br/>• Detached laundry with extra bath<br/>• Detached garage + workshop<br/>• Easy car access to rear<br/>• Just minutes walk to Primary/Secondary Schools and Northmead Shopping Village<br/>• Plus much more!<br/><br/>Don't miss out! It wont last long!<br/>#followthepartridge","[{'id': '1008119', 'name': 'John Partridge', 'agent_id': '0e07226e-3557-4cd7-94b6-8c1d8a169a7e', 'job_title': 'Owner', 'url': 'https://www.realestate.com.au/agent/john-partridge-1008119?cid={cid}', 'phone': None, 'email': None}, {'id': '2677362', 'name': 'Deborah Gersbach', 'agent_id': None, 'job_title': 'Licenced Real Estate Agent', 'url': 'https://www.realestate.com.au/agent/deborah-gersbach-2677362?cid={cid}', 'phone': None, 'email': None}]"
